id,CueIndex
1,VO_CHR_KNIGHTSSTORY_100002_01_04_0001
2,VO_CHR_KNIGHTSSTORY_100002_01_04_0002
3,VO_CHR_KNIGHTSSTORY_100002_01_04_0003
4,VO_CHR_KNIGHTSSTORY_100002_01_04_0004
5,VO_CHR_KNIGHTSSTORY_100002_01_04_0005
6,VO_CHR_KNIGHTSSTORY_100002_01_04_0006
7,VO_CHR_KNIGHTSSTORY_100002_01_04_0008
8,VO_CHR_KNIGHTSSTORY_100002_01_04_0009
9,VO_CHR_KNIGHTSSTORY_100002_01_04_0010
10,VO_CHR_KNIGHTSSTORY_100002_01_04_0011
11,VO_CHR_KNIGHTSSTORY_100002_01_04_0012
12,VO_CHR_KNIGHTSSTORY_100002_01_04_0013
13,VO_CHR_KNIGHTSSTORY_100002_01_04_0014
14,VO_CHR_KNIGHTSSTORY_100002_01_04_0015
15,VO_CHR_KNIGHTSSTORY_100002_01_04_0016
16,VO_CHR_KNIGHTSSTORY_100002_01_04_0017
17,VO_CHR_KNIGHTSSTORY_100002_01_04_0018
18,VO_CHR_KNIGHTSSTORY_100002_01_04_0019
19,VO_CHR_KNIGHTSSTORY_100002_01_04_0020
20,VO_CHR_KNIGHTSSTORY_100002_01_04_0021
21,VO_CHR_KNIGHTSSTORY_100002_01_04_0022
22,VO_CHR_KNIGHTSSTORY_100002_01_04_0023
23,VO_CHR_KNIGHTSSTORY_100002_01_04_0024
24,VO_CHR_KNIGHTSSTORY_100002_01_04_0025
25,VO_CHR_KNIGHTSSTORY_100002_01_04_0026
26,VO_CHR_KNIGHTSSTORY_100002_01_04_0027
27,VO_CHR_KNIGHTSSTORY_100002_01_04_0028
28,VO_CHR_KNIGHTSSTORY_100002_01_04_0029
29,VO_CHR_KNIGHTSSTORY_100002_01_04_0030
30,VO_CHR_KNIGHTSSTORY_100002_01_04_0031
31,VO_CHR_KNIGHTSSTORY_100002_01_04_0032
32,VO_CHR_KNIGHTSSTORY_100002_01_04_0033
33,VO_CHR_KNIGHTSSTORY_100002_01_04_0034
34,VO_CHR_KNIGHTSSTORY_100002_01_04_0035
35,VO_CHR_KNIGHTSSTORY_100002_01_04_0036
36,VO_CHR_KNIGHTSSTORY_100002_01_04_0037
37,VO_CHR_KNIGHTSSTORY_100002_01_04_0038
38,VO_CHR_KNIGHTSSTORY_100002_01_04_0039
39,VO_CHR_KNIGHTSSTORY_100002_01_04_1001
40,VO_CHR_KNIGHTSSTORY_100002_01_04_1002
41,VO_CHR_KNIGHTSSTORY_100002_01_04_1003
42,VO_CHR_KNIGHTSSTORY_100002_01_04_1004
43,VO_CHR_KNIGHTSSTORY_100002_01_04_1005
44,VO_CHR_KNIGHTSSTORY_100002_01_04_1006
45,VO_CHR_KNIGHTSSTORY_100002_01_04_1007
46,VO_CHR_KNIGHTSSTORY_100002_01_04_1008
47,VO_CHR_KNIGHTSSTORY_100002_01_04_1009
48,VO_CHR_KNIGHTSSTORY_100002_01_04_1010
49,VO_CHR_KNIGHTSSTORY_100002_01_04_1011
50,VO_CHR_KNIGHTSSTORY_100002_01_04_1012
51,VO_CHR_KNIGHTSSTORY_100002_01_04_1013
52,VO_CHR_KNIGHTSSTORY_100002_01_04_1014
53,VO_CHR_KNIGHTSSTORY_100002_01_04_1015
54,VO_CHR_KNIGHTSSTORY_100002_01_04_1016
