id,CueIndex
1,VO_CHR_KNIGHTSSTORY_110032_01_04_0001
2,VO_CHR_KNIGHTSSTORY_110032_01_04_0002
3,VO_CHR_KNIGHTSSTORY_110032_01_04_0003
4,VO_CHR_KNIGHTSSTORY_110032_01_04_0005
5,VO_CHR_KNIGHTSSTORY_110032_01_04_0007
6,VO_CHR_KNIGHTSSTORY_110032_01_04_0008
7,VO_CHR_KNIGHTSSTORY_110032_01_04_0009
8,VO_CHR_KNIGHTSSTORY_110032_01_04_0010
9,VO_CHR_KNIGHTSSTORY_110032_01_04_0011
10,VO_CHR_KNIGHTSSTORY_110032_01_04_0012
11,VO_CHR_KNIGHTSSTORY_110032_01_04_0013
12,VO_CHR_KNIGHTSSTORY_110032_01_04_0014
13,VO_CHR_KNIGHTSSTORY_110032_01_04_0015
14,VO_CHR_KNIGHTSSTORY_110032_01_04_0016
15,VO_CHR_KNIGHTSSTORY_110032_01_04_0017
16,VO_CHR_KNIGHTSSTORY_110032_01_04_0018
17,VO_CHR_KNIGHTSSTORY_110032_01_04_0019
18,VO_CHR_KNIGHTSSTORY_110032_01_04_0020
19,VO_CHR_KNIGHTSSTORY_110032_01_04_0021
20,VO_CHR_KNIGHTSSTORY_110032_01_04_0022
21,VO_CHR_KNIGHTSSTORY_110032_01_04_0023
22,VO_CHR_KNIGHTSSTORY_110032_01_04_0024
23,VO_CHR_KNIGHTSSTORY_110032_01_04_0025
24,VO_CHR_KNIGHTSSTORY_110032_01_04_0026
25,VO_CHR_KNIGHTSSTORY_110032_01_04_0027
26,VO_CHR_KNIGHTSSTORY_110032_01_04_0028
27,VO_CHR_KNIGHTSSTORY_110032_01_04_0029
28,VO_CHR_KNIGHTSSTORY_110032_01_04_0030
