id,CueIndex
1,VO_CHR_KNIGHTSSTORY_110042_01_00_0002
2,VO_CHR_KNIGHTSSTORY_110042_01_00_0004
3,VO_CHR_KNIGHTSSTORY_110042_01_00_0005
4,VO_CHR_KNIGHTSSTORY_110042_01_00_0006
5,VO_CHR_KNIGHTSSTORY_110042_01_00_0007
6,VO_CHR_KNIGHTSSTORY_110042_01_00_0008
7,VO_CHR_KNIGHTSSTORY_110042_01_00_0009
8,VO_CHR_KNIGHTSSTORY_110042_01_00_0010
9,VO_CHR_KNIGHTSSTORY_110042_01_00_0011
10,VO_CHR_KNIGHTSSTORY_110042_01_00_0012
11,VO_CHR_KNIGHTSSTORY_110042_01_00_0013
12,VO_CHR_KNIGHTSSTORY_110042_01_00_0014
13,VO_CHR_KNIGHTSSTORY_110042_01_00_0015
14,VO_CHR_KNIGHTSSTORY_110042_01_00_0016
15,VO_CHR_KNIGHTSSTORY_110042_01_00_0017
16,VO_CHR_KNIGHTSSTORY_110042_01_00_0019
17,VO_CHR_KNIGHTSSTORY_110042_01_00_0020
18,VO_CHR_KNIGHTSSTORY_110042_01_00_0021
19,VO_CHR_KNIGHTSSTORY_110042_01_00_0022
20,VO_CHR_KNIGHTSSTORY_110042_01_00_0023
21,VO_CHR_KNIGHTSSTORY_110042_01_00_0024
22,VO_CHR_KNIGHTSSTORY_110042_01_00_0025
23,VO_CHR_KNIGHTSSTORY_110042_01_00_0026
24,VO_CHR_KNIGHTSSTORY_110042_01_00_0027
25,VO_CHR_KNIGHTSSTORY_110042_01_00_0028
26,VO_CHR_KNIGHTSSTORY_110042_01_00_0029
27,VO_CHR_KNIGHTSSTORY_110042_01_00_0030
28,VO_CHR_KNIGHTSSTORY_110042_01_00_0031
29,VO_CHR_KNIGHTSSTORY_110042_01_00_0032
30,VO_CHR_KNIGHTSSTORY_110042_01_00_0033
